trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	dir	ash	1e-08	11	1	0.00040864589274203206			94.77	-0.00492	102.42	0.00087	174.12	0.01045	104.37
IBD	dir	ash	1e-08	11	2	0.00040864589274203206			93.41	-0.00772	105.37	0.00076	161.79	0.01813	105.97
IBD	dir	ash	1e-08	12	0	0.0005207272391314971			96.83	-0.0068	107.22	0.00107	190.7	0.01947	110.54
IBD	dir	ash	1e-08	12	1	0.0005207272391314971			109.17	-0.01091	129.14	0.00105	199.2	0.03847	132.2
IBD	dir	ash	1e-08	12	2	0.0005207272391314971			96.73	-0.00627	111.88	0.00081	176.48	0.02084	114.68
IBD	dir	ash	1e-08	13	0	0.0006635496951995206			104.21	-0.01607	142.68	0.00137	237.18	0.06126	145.47
IBD	dir	ash	1e-08	13	1	0.0006635496951995206			109.92	-0.01403	143.6	0.00155	245.23	0.07071	150.66
IBD	dir	ash	1e-08	13	2	0.0006635496951995206			105.93	-0.01507	138.39	0.00163	236.75	0.06216	140.98
IBD	dir	ash	1e-08	14	0	0.0008455447783636885			113.32	-0.01798	159.89	0.00164	249.37	0.09242	163.62
IBD	dir	ash	1e-08	14	1	0.0008455447783636885			116.95	-0.01852	173.26	0.00239	294.25	0.12364	181.14
IBD	dir	ash	1e-08	14	2	0.0008455447783636885			104.84	-0.01844	147.56	0.00166	249.84	0.0927	152.15
IBD	dir	ash	1e-08	15	0	0.0010774565603607483			116.24	-0.01912	166.91	0.0021	280.76	0.11734	173.55
IBD	dir	ash	1e-08	15	1	0.0010774565603607483			114.83	-0.01907	173.63	0.00247	293.63	0.18522	185.61
IBD	dir	ash	1e-08	15	2	0.0010774565603607483			109.31	-0.0187	164.03	0.0021	276.56	0.09112	167.26
IBD	dir	ash	1e-08	16	0	0.00137297594304944			120.26	-0.01943	181.18	0.0027	309.58	0.1536	191.24
IBD	dir	ash	1e-08	16	1	0.00137297594304944			124.09	-0.02242	205.47	0.0026	312.6	0.22455	212.72
IBD	dir	ash	1e-08	16	2	0.00137297594304944			123.87	-0.02351	201.13	0.0031	329.74	0.22146	214.82
IBD	dir	ash	1e-08	17	0	0.0017495489002000712			143.25	-0.02271	234.31	0.00358	373.24	0.31216	255.0
IBD	dir	ash	1e-08	17	1	0.0017495489002000712			133.41	-0.02736	230.56	0.0034	367.13	0.30964	244.3
IBD	dir	ash	1e-08	17	2	0.0017495489002000712			134.18	-0.01835	229.08	0.00348	385.04	0.23912	248.6
IBD	dir	ash	1e-08	18	0	0.0022294063997893784			158.76	-0.02685	304.05	0.00504	449.43	0.58265	331.36
IBD	dir	ash	1e-08	18	1	0.0022294063997893784			149.85	-0.03363	296.47	0.00477	449.8	0.46968	312.66
IBD	dir	ash	1e-08	18	2	0.0022294063997893784			154.64	-0.01251	260.33	0.00483	439.37	0.60425	318.35
IBD	dir	ash	1e-08	19	0	0.0028408768082180875			169.08	-0.01214	305.47	0.00592	529.58	0.80938	385.09
IBD	dir	ash	1e-08	19	1	0.0028408768082180875			179.11	-0.02149	349.79	0.00713	550.83	0.95883	405.26
IBD	dir	ash	1e-08	19	2	0.0028408768082180875			163.81	-0.01998	304.37	0.00547	485.44	0.86483	355.9
