trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	dir	hat	1e-08	9	1	0.00025166384200465963			98.92	-0.00824	113.51	0.00058	154.8	0.01921	113.92
IBD	dir	hat	1e-08	9	2	0.00025166384200465963			106.74	-0.00742	121.27	0.00053	154.01	0.01673	121.13
IBD	dir	hat	1e-08	10	0	0.00032068893867248324			96.7	-0.00546	102.73	0.00071	161.07	0.0112	104.81
IBD	dir	hat	1e-08	10	1	0.00032068893867248324			92.19	-0.0093	102.22	0.00063	146.79	0.02145	103.18
IBD	dir	hat	1e-08	10	2	0.00032068893867248324			99.57	-0.01053	123.33	0.00066	167.1	0.0278	122.24
IBD	dir	hat	1e-08	11	0	0.00040864589274203206			99.22	-0.0082	112.77	0.00072	168.31	0.0197	113.93
IBD	dir	hat	1e-08	11	1	0.00040864589274203206			94.77	-0.00521	104.17	0.00081	175.69	0.0104	105.56
IBD	dir	hat	1e-08	11	2	0.00040864589274203206			93.41	-0.00798	107.37	0.00073	163.05	0.01788	107.17
IBD	dir	hat	1e-08	12	0	0.0005207272391314971			96.83	-0.00725	109.36	0.001	192.42	0.01943	111.96
IBD	dir	hat	1e-08	12	1	0.0005207272391314971			109.17	-0.01089	131.71	0.00098	200.43	0.03631	133.72
IBD	dir	hat	1e-08	12	2	0.0005207272391314971			96.73	-0.00645	113.92	0.00078	177.72	0.01967	116.11
IBD	dir	hat	1e-08	13	0	0.0006635496951995206			104.21	-0.01505	146.71	0.00133	239.45	0.05549	147.84
IBD	dir	hat	1e-08	13	1	0.0006635496951995206			109.92	-0.01353	147.86	0.00148	247.3	0.06311	153.0
IBD	dir	hat	1e-08	13	2	0.0006635496951995206			105.93	-0.01381	141.23	0.00154	238.39	0.05774	142.67
IBD	dir	hat	1e-08	14	0	0.0008455447783636885			113.32	-0.01651	163.58	0.00158	251.12	0.08281	165.69
IBD	dir	hat	1e-08	14	1	0.0008455447783636885			116.95	-0.01727	177.9	0.00224	296.62	0.10821	183.57
IBD	dir	hat	1e-08	14	2	0.0008455447783636885			104.84	-0.01723	152.02	0.00158	251.93	0.08655	154.59
IBD	dir	hat	1e-08	15	0	0.0010774565603607483			116.24	-0.01903	172.31	0.00201	283.39	0.10438	176.24
IBD	dir	hat	1e-08	15	1	0.0010774565603607483			114.83	-0.01834	178.81	0.00236	296.03	0.1648	187.96
IBD	dir	hat	1e-08	15	2	0.0010774565603607483			109.31	-0.01801	168.0	0.00201	278.38	0.08526	169.29
IBD	dir	hat	1e-08	16	0	0.00137297594304944			120.26	-0.01771	185.11	0.0025	312.29	0.13959	193.57
IBD	dir	hat	1e-08	16	1	0.00137297594304944			124.09	-0.01841	208.52	0.00259	315.1	0.19247	215.02
IBD	dir	hat	1e-08	16	2	0.00137297594304944			123.87	-0.02003	204.86	0.00286	332.25	0.1905	216.89
IBD	dir	hat	1e-08	17	0	0.0017495489002000712			143.25	-0.02015	240.85	0.00345	376.92	0.26584	257.78
IBD	dir	hat	1e-08	17	1	0.0017495489002000712			133.41	-0.02157	235.17	0.00346	370.97	0.26359	246.9
IBD	dir	hat	1e-08	17	2	0.0017495489002000712			134.18	-0.0171	235.46	0.00329	388.66	0.20514	251.2
IBD	dir	hat	1e-08	18	0	0.0022294063997893784			158.76	-0.02172	308.6	0.00473	454.34	0.49412	334.03
IBD	dir	hat	1e-08	18	1	0.0022294063997893784			149.85	-0.02659	301.09	0.00461	454.19	0.40173	315.11
IBD	dir	hat	1e-08	18	2	0.0022294063997893784			154.64	-0.01037	262.72	0.0046	444.19	0.52204	320.8
IBD	dir	hat	1e-08	19	0	0.0028408768082180875			169.08	-0.00995	306.85	0.00577	534.57	0.69372	387.57
IBD	dir	hat	1e-08	19	1	0.0028408768082180875			179.11	-0.01679	350.02	0.00652	555.5	0.77765	407.53
IBD	dir	hat	1e-08	19	2	0.0028408768082180875			163.81	-0.01586	305.92	0.00531	491.0	0.70642	358.61
